Filepath,Label
C:/plants/train\Grape___Esca_(Black_Measles)\b5cd7194-ba06-4fd5-a24c-4c384f49e65b___FAM_B.Msls 4232.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b5ddd088-e1c5-4bdd-8749-964e1bdbd108___FAM_B.Msls 3817.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b61f255e-1433-4736-878f-6af21f2e6856___FAM_B.Msls 0934.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b6303273-6a10-4bb0-a4f4-7ee0cf2c782d___FAM_B.Msls 1789.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b6f9d1c9-f433-41d6-bdee-0e3cf5e80791___FAM_B.Msls 1235.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b73462d3-e595-4cbe-93ec-5c755a0de73d___FAM_B.Msls 0945.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b7965e94-f9c9-4298-b270-29e0928792d0___FAM_B.Msls 3822.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b7afda87-9d7d-4986-8c65-a0839dea2418___FAM_B.Msls 4183.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b7c11789-fbc0-4fab-bc35-d049e74c8ee7___FAM_B.Msls 0874.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b7dd1fd2-e831-4d81-95ae-5150274bea6f___FAM_B.Msls 3880.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b8f59adf-7333-4a5f-a7ae-a25ff1ebf209___FAM_B.Msls 1221.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b90c684d-49c7-4e9f-88a2-8b8b726f4b90___FAM_B.Msls 3862.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b92ede0f-0640-4dd7-94e3-fc8eab3160c3___FAM_B.Msls 1018.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\b94e34f0-ace5-454c-9fe2-c64d06837a4c___FAM_B.Msls 4117.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\ba15326d-cdbe-434d-ba21-921dd6d9f420___FAM_B.Msls 4464.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\ba2b24ba-0752-415c-bb3e-0faa772c267c___FAM_B.Msls 4168.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\ba941513-ca40-4291-8312-2728ac7b17cb___FAM_B.Msls 1006.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bb2d9f66-4291-4815-beb5-869980de832b___FAM_B.Msls 4205.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bb81a4ed-164a-4d21-b9dc-02656876f8b3___FAM_B.Msls 4280.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bbb39299-3ffb-4e3b-9e6b-ba5a869eef78___FAM_B.Msls 1253.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bccb0d63-23d0-4616-b045-73fd6bb1df0d___FAM_B.Msls 1183.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bccb4e55-38e7-4162-81d2-a44045ead579___FAM_B.Msls 0881.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bd14c145-fab4-46b2-870f-959036de8777___FAM_B.Msls 3847.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bd2b90ce-dd82-4819-91ec-4dea2a08f696___FAM_B.Msls 4125.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bd315a9a-d19a-4813-bb4e-d0c18c87686e___FAM_B.Msls 4216.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bd58d0bb-3651-40d3-a5e0-f01ce289a8dc___FAM_B.Msls 3799.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bd615424-a586-49e0-b807-ce0989710f84___FAM_B.Msls 4048.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bd64796d-9b77-4969-bab8-09ac6fd6cc41___FAM_B.Msls 1237.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\be30491b-6cfd-4ce3-8d62-482fc8496b55___FAM_B.Msls 3913.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bea3af4a-8c33-4695-a59c-5c248f7bb0c2___FAM_B.Msls 4068.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\beab1f3f-2d0c-42bf-a2ad-9c8febc02bbc___FAM_B.Msls 3851.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bebffac8-f730-4ac8-9b74-0f9c84dd6cdb___FAM_B.Msls 4006.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\beeca78d-371f-47d0-bccc-6e229653dec3___FAM_B.Msls 1769.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bf2388b6-08d4-43c5-afb4-2a16a335cda5___FAM_B.Msls 0946.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bf607e80-310a-4111-8ca1-30ba05d06d47___FAM_B.Msls 3919.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bf994355-935f-4a31-b212-b927038e6862___FAM_B.Msls 4484.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bff82ef7-9721-487a-9622-8518213526a4___FAM_B.Msls 4233.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\bff8b3c0-40f2-4a2b-a8ea-70911b3beea1___FAM_B.Msls 1319.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c0028219-9ab3-4b5d-b825-0ae45eeb5551___FAM_B.Msls 4450.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c0069818-6bf1-44ac-b395-75ff3e2e0074___FAM_B.Msls 4398.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c00ce9a9-0b56-40cd-abd1-c415a159a736___FAM_B.Msls 3997.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c024492e-2030-483b-a672-721ff5661ada___FAM_B.Msls 4423.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c0752c2c-b32e-4103-b0d7-6b68b91d319e___FAM_B.Msls 4020.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c075ebc9-00b0-4d55-bb7c-e990f66c1ca8___FAM_B.Msls 3963.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c0b12076-e186-40ce-b438-05506d37590e___FAM_B.Msls 1770.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c0b7f3ad-b2b0-4e2d-95ed-4087902ab0ba___FAM_B.Msls 4054.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c0c571cc-b3b1-4973-b454-bb28b2668a49___FAM_B.Msls 4290.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c0ebc0c5-a66a-4395-8d7f-e28793137660___FAM_B.Msls 1113.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c1015ba9-4629-43eb-90a2-accfed27b787___FAM_B.Msls 1830.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c10673eb-614d-4de2-855d-5da995a2d69b___FAM_B.Msls 1103.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c125ec6e-a5ff-4ee7-9022-0dde28369218___FAM_B.Msls 1070.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c128f37f-92ec-4624-bf70-8fa36bd285dd___FAM_B.Msls 1802.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c18fae11-af4b-4120-a1c1-64f5f6d765d6___FAM_B.Msls 1150.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c1d3b9c2-7c7c-4f9e-8cd1-d355e8d1363a___FAM_B.Msls 3834.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c1d4a89c-d1b9-4363-9b2e-d1e5a6b04062___FAM_B.Msls 0994.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c1fdb0d9-6fac-4c64-b520-cb73709e6536___FAM_B.Msls 1224.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c20579bd-2605-4607-85e4-1db4efc53f1f___FAM_B.Msls 4096.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c2238ed4-ff8e-463a-9c7f-129195c9ec30___FAM_B.Msls 1162.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c26ad9b9-bc59-4cf1-93d3-630fba7ee460___FAM_B.Msls 4187.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c26afb95-08f0-4221-bd28-85fa8c774cc7___FAM_B.Msls 4323.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c26c8e93-d000-422a-be6b-c9a972ca6e0a___FAM_B.Msls 1140.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c27a3770-619e-43e6-a14b-39431dccd27d___FAM_B.Msls 4483.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c2b1ba42-7911-4013-93ed-111745171f0a___FAM_B.Msls 4386.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c2d1a02c-527b-4b4a-adc1-f6c15dc964c5___FAM_B.Msls 1047.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c2d399a4-eee5-4973-847c-9621b2e4edd9___FAM_B.Msls 4063.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c3240bab-3213-4213-9814-744d1e30b67c___FAM_B.Msls 3948.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c33d39f6-5240-4e06-bd31-b497c978692b___FAM_B.Msls 4186.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c362dd4e-b223-4906-a14a-11ddce70383c___FAM_B.Msls 1792.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c377ab20-ff8b-4bee-9092-5034fb558910___FAM_B.Msls 1204.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c3e9c779-a47b-47fa-9db5-b660d7df82e5___FAM_B.Msls 1324.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c449f5bb-9b5e-40f9-925e-63305a6f8c3f___FAM_B.Msls 1091.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c4825035-f919-4e75-81ae-383e8bc239f0___FAM_B.Msls 1785.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c4e73355-304e-482e-8e3a-b5d3143d6eda___FAM_B.Msls 3953.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c51e7bdf-f7b7-47dd-9469-3e994c780449___FAM_B.Msls 4039.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c523e697-7333-40aa-b81d-ee1b9f22eed3___FAM_B.Msls 4169.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c52f348c-1da2-4455-afcb-a99c0cd32c51___FAM_B.Msls 4210.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c5a4696f-ca91-4d1d-b243-11bd8733a723___FAM_B.Msls 1334.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c5caa15c-6bd9-4a1e-b54f-0f944ef39611___FAM_B.Msls 1003.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c6279afd-9a75-4a94-9d6d-a40d74cfe2c4___FAM_B.Msls 4116.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c65b21c8-7b34-404f-a798-c964b4eaee97___FAM_B.Msls 0940.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c65bf67d-61a9-43ef-b218-ea0a383ffc96___FAM_B.Msls 4313.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c6cd3552-c1c5-430b-a45c-7a6dfdacbac3___FAM_B.Msls 1736.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c6db6ee7-c4a0-4831-987c-a90a893d4b16___FAM_B.Msls 4114.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c6ea6ac2-7fa7-4eaf-8e5d-7a1e34138cf3___FAM_B.Msls 1840.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c6ff49e2-3f7d-454f-b170-c6e1bd1189cb___FAM_B.Msls 1156.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c708630b-a1a6-40a2-b0c8-7c2e84b10b63___FAM_B.Msls 4000.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c72be1b7-3f07-4094-981b-b465fe2d1b7c___FAM_B.Msls 4171.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c77571e9-ed04-4517-b419-43dd600d90d2___FAM_B.Msls 3836.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c792d531-af2f-42e0-af79-3c7bc40dcdbf___FAM_B.Msls 0826.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c822c157-5de0-40c6-a7ce-a242540ad895___FAM_B.Msls 0824.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c835f9f9-7ae9-4eaf-a9c2-7ecc511d68a7___FAM_B.Msls 1002.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c842ee54-3460-4998-816e-72c1def7fd8b___FAM_B.Msls 1145.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c88bd1a0-a0fa-474a-981d-da10a72930ae___FAM_B.Msls 1029.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c8e6d9ba-8ccc-4e6e-a4da-0442ea34b05f___FAM_B.Msls 1190.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c9940ace-0f1a-415c-a9ff-1147d3031b4f___FAM_B.Msls 0917.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c9ab1e1c-625e-4d4c-8b64-9eee0d34430a___FAM_B.Msls 4453.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\c9deaa71-29bf-41f2-8f3b-d88d96911b55___FAM_B.Msls 4154.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\ca034c1e-45f0-471f-9067-4f65b3d16dd8___FAM_B.Msls 0913.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\ca2e1a39-3d21-4400-b11c-f4221e46e957___FAM_B.Msls 4401.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\ca4d94a7-69b0-422e-854f-a72166418d2a___FAM_B.Msls 0933.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\caca5eaa-96b1-4fd5-8891-14e3edd34e10___FAM_B.Msls 1735.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cb863d41-b4ad-4a93-b2b7-53270959a26e___FAM_B.Msls 1873.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cb89454d-f03c-424a-a006-b8049c685f86___FAM_B.Msls 0999.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cbf81b0d-3366-4851-8f87-9596a1e60b2a___FAM_B.Msls 4339.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cc0cffcf-3a33-4ba5-a4b8-6b5a4dfc4689___FAM_B.Msls 4380.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cc173e43-d13a-47aa-bb59-d4724d09e816___FAM_B.Msls 1842.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cc40d22e-41ff-433f-a36f-57cd9dab83c3___FAM_B.Msls 4093.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cc7aef78-dc8b-4116-a0ba-e704667acece___FAM_B.Msls 1801.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cc898918-5ac5-4ee4-9278-c8aaa7c821e4___FAM_B.Msls 4413.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cc91c0d9-dcc0-41fc-a264-140684c13beb___FAM_B.Msls 4250.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cce29ba0-ca70-4a33-8e90-00e8ba515b7d___FAM_B.Msls 1859.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cd1f81ce-181a-4fb2-82e9-5f3dbdb184a1___FAM_B.Msls 1302.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cd837043-ba7c-4499-b266-a821dc1b83d2___FAM_B.Msls 1807.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cd97ebce-675c-42c9-a9c6-85ebc7dab12f___FAM_B.Msls 4024.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cdef4811-264b-4e54-897b-18de8e0e88ca___FAM_B.Msls 3876.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cf0f8293-858a-4605-beda-aef20d97af2b___FAM_B.Msls 1087.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cf217be0-367b-481f-83b9-7e4dde3db7e5___FAM_B.Msls 4182.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cf3c56b8-6201-4a12-84bf-27a10c119585___FAM_B.Msls 4147.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cf52073e-d45d-41f5-87fd-c781ba37fdf7___FAM_B.Msls 1753.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cf691f1b-bb05-41d0-af5b-a497f3ed3672___FAM_B.Msls 1330.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cf923fe2-5721-4594-b77f-5918fcf744ee___FAM_B.Msls 0845.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cfb8bc8a-aa2e-4e56-a858-3c02cd20ff36___FAM_B.Msls 4269.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cfd7c9e5-bab4-49a5-b902-15c09de3c3ea___FAM_B.Msls 1068.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\cfe4f42f-cc00-4c0a-b36f-733bc43cc3e9___FAM_B.Msls 4476.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d06da1d8-67c0-44d5-b34d-ee74a4602138___FAM_B.Msls 1868.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d0a76afe-5785-45f1-a789-c1de64d343c1___FAM_B.Msls 3832.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d0ece967-f1da-4666-8a0e-5a857bf906f7___FAM_B.Msls 1021.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d0f85383-4cd9-4562-9978-206cbbf7d22a___FAM_B.Msls 1876.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d1867d3e-ddbb-4d52-8aa1-1ce40181cb67___FAM_B.Msls 3810.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d1a800a5-1bf5-43b8-ae8d-8b43b9b3c3a5___FAM_B.Msls 1182.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d1c14c9d-d5d7-466d-9b86-d7603b981c08___FAM_B.Msls 4123.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d207a1c7-2680-4684-8334-73e67346ee68___FAM_B.Msls 4495.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d21ba060-6f5e-49cc-a1b9-0aa63758e9db___FAM_B.Msls 1201.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d235c093-08ec-48ab-87b0-0852d878e920___FAM_B.Msls 1244.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d2531bbd-af6b-4220-9216-c55ec02976a2___FAM_B.Msls 1161.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d273a13d-30cd-4743-95cc-676e05650aed___FAM_B.Msls 4140.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d283be4c-a249-4ae1-9134-5c7e7f761fe3___FAM_B.Msls 4469.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d2902ff2-bb18-45cc-8391-5a9850df7aed___FAM_B.Msls 3845.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d2c649a3-29f5-4324-bb68-b10c4de79b9d___FAM_B.Msls 1799.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d2cb8221-a948-4c96-8cef-a4a1dfc3cdea___FAM_B.Msls 3902.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d2d21ea0-7616-4f7a-9b35-1909d72de459___FAM_B.Msls 1878.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d30c83d7-b554-48e7-9c50-d7d844b409d4___FAM_B.Msls 4005.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d439819a-7863-48da-aec8-95a8bd45bf99___FAM_B.Msls 1028.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d49a6797-db17-4312-a00f-043fbbd28651___FAM_B.Msls 0998.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d55a2dd9-d6c3-4a49-8cb7-9fbbc9c51089___FAM_B.Msls 1309.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d55d8e3d-8a4d-4260-b74e-42a337afc382___FAM_B.Msls 1192.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d61d8ead-cc6b-408c-8d1a-39baca679c24___FAM_B.Msls 1045.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d622bd90-0748-4a3a-b8f7-5228a8392eed___FAM_B.Msls 4435.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d6591397-135c-4992-ade7-dad53d891796___FAM_B.Msls 1169.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d66bbc39-9511-4770-8890-46330e7c75a5___FAM_B.Msls 1185.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d6866b19-3ef9-4989-a4e0-e9b69d6dc5da___FAM_B.Msls 4221.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d6c4ac8f-bf29-4756-89ac-6343d67d0dde___FAM_B.Msls 4185.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d6d55694-3887-46aa-9dc6-e6dbee509343___FAM_B.Msls 4296.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d732a975-8b4d-4810-bf68-0bff1a028d21___FAM_B.Msls 1845.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d73ddfdb-e6c2-45ee-a70e-d924e7fb0332___FAM_B.Msls 4133.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d75c0639-6f0b-48ac-b5a4-682bf63a850c___FAM_B.Msls 4034.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d7b0a0ed-147a-417a-aa30-7514bb8a05e3___FAM_B.Msls 0992.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d7cc174f-080d-4587-943d-700429fb6dff___FAM_B.Msls 4225.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d7d6ce4f-7d03-4e90-8491-9f57140cf4e3___FAM_B.Msls 4206.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d7d8a7de-f5f1-48ef-963d-a52234715dc2___FAM_B.Msls 3936.JPG,Grape___Esca_(Black_Measles)
C:/plants/train\Grape___Esca_(Black_Measles)\d7eda787-308c-4b2d-925b-93696ace08da___FAM_B.Msls 1154.JPG,Grape___Esca_(Black_Measles)
